Row	NEG_01_NEG	NEG_02_NEG	NEG_03_NEG	NEG_04_NEG	NEG_05_NEG	NEG_06_NEG	NEG_07_NEG	NEG_01_POS	NEG_02_POS	NEG_03_POS	NEG_04_POS	NEG_05_POS	NEG_06_POS	NEG_07_POS	NEG_01_HBD	NEG_02_HBD	NEG_03_HBD	NEG_04_HBD	NEG_05_HBD	NEG_06_HBD	NEG_07_HBD	NEG_01_HBA	NEG_02_HBA	NEG_03_HBA	NEG_04_HBA	NEG_05_HBA	NEG_06_HBA	NEG_07_HBA	NEG_01_ARC	NEG_02_ARC	NEG_03_ARC	NEG_04_ARC	NEG_05_ARC	NEG_06_ARC	NEG_07_ARC	NEG_01_HYP	NEG_02_HYP	NEG_03_HYP	NEG_04_HYP	NEG_05_HYP	NEG_06_HYP	NEG_07_HYP	POS_01_POS	POS_02_POS	POS_03_POS	POS_04_POS	POS_05_POS	POS_06_POS	POS_07_POS	POS_01_HBD	POS_02_HBD	POS_03_HBD	POS_04_HBD	POS_05_HBD	POS_06_HBD	POS_07_HBD	POS_01_HBA	POS_02_HBA	POS_03_HBA	POS_04_HBA	POS_05_HBA	POS_06_HBA	POS_07_HBA	POS_01_ARC	POS_02_ARC	POS_03_ARC	POS_04_ARC	POS_05_ARC	POS_06_ARC	POS_07_ARC	POS_01_HYP	POS_02_HYP	POS_03_HYP	POS_04_HYP	POS_05_HYP	POS_06_HYP	POS_07_HYP	HBD_01_HBD	HBD_02_HBD	HBD_03_HBD	HBD_04_HBD	HBD_05_HBD	HBD_06_HBD	HBD_07_HBD	HBD_01_HBA	HBD_02_HBA	HBD_03_HBA	HBD_04_HBA	HBD_05_HBA	HBD_06_HBA	HBD_07_HBA	HBD_01_ARC	HBD_02_ARC	HBD_03_ARC	HBD_04_ARC	HBD_05_ARC	HBD_06_ARC	HBD_07_ARC	HBD_01_HYP	HBD_02_HYP	HBD_03_HYP	HBD_04_HYP	HBD_05_HYP	HBD_06_HYP	HBD_07_HYP	HBA_01_HBA	HBA_02_HBA	HBA_03_HBA	HBA_04_HBA	HBA_05_HBA	HBA_06_HBA	HBA_07_HBA	HBA_01_ARC	HBA_02_ARC	HBA_03_ARC	HBA_04_ARC	HBA_05_ARC	HBA_06_ARC	HBA_07_ARC	HBA_01_HYP	HBA_02_HYP	HBA_03_HYP	HBA_04_HYP	HBA_05_HYP	HBA_06_HYP	HBA_07_HYP	ARC_01_ARC	ARC_02_ARC	ARC_03_ARC	ARC_04_ARC	ARC_05_ARC	ARC_06_ARC	ARC_07_ARC	ARC_01_HYP	ARC_02_HYP	ARC_03_HYP	ARC_04_HYP	ARC_05_HYP	ARC_06_HYP	ARC_07_HYP	HYP_01_HYP	HYP_02_HYP	HYP_03_HYP	HYP_04_HYP	HYP_05_HYP	HYP_06_HYP	HYP_07_HYP	WBN_GC_L_0.25	WBN_GC_H_0.25	WBN_GC_L_0.50	WBN_GC_H_0.50	WBN_GC_L_0.75	WBN_GC_H_0.75	WBN_GC_L_1.00	WBN_GC_H_1.00	WBN_EN_L_0.25	WBN_EN_H_0.25	WBN_EN_L_0.50	WBN_EN_H_0.50	WBN_EN_L_0.75	WBN_EN_H_0.75	WBN_EN_L_1.00	WBN_EN_H_1.00	WBN_LP_L_0.25	WBN_LP_H_0.25	WBN_LP_L_0.50	WBN_LP_H_0.50	WBN_LP_L_0.75	WBN_LP_H_0.75	WBN_LP_L_1.00	WBN_LP_H_1.00	XLogP	PSA	NumRot	NumHBA	NumHBD	MW	BBB	BadGroup
15541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.69929	1.91422	-1.90013	2.40452	-2.32875	2.99254	-2.87346	3.63623	-0.563481	1.19534	-1.21527	1.81572	-1.89285	2.50878	-2.57977	3.22129	-1.07951	0.66845	-1.69561	1.29799	-2.36656	2.01121	-3.05225	2.73331	-2.342	129.51	2	9	5	332.353	0	1
12560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.28441	1.76514	-2.40815	2.2135	-2.65987	2.83593	-3.06235	3.53424	-0.601164	1.2267	-1.24993	1.86396	-1.91681	2.5846	-2.5918	3.3302	-0.876698	0.823598	-1.5297	1.50634	-2.20615	2.25257	-2.88816	3.01063	1.999	193.91	7	14	5	733.936	0	0
9918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.16458	0.874451	-1.64513	1.74912	-2.4618	2.62566	-3.27879	3.50247	-0.817197	1.03976	-1.63441	1.75634	-2.45164	2.63258	-3.26887	3.5094	-0.573021	1.16224	-1.36747	2.03228	-2.17975	2.90662	-2.99474	3.78223	4.975	12.03	3	1	1	261.368	1	0
9801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.1776	0.834794	-1.58685	1.65069	-2.37061	2.47672	-3.15496	3.30411	-0.784837	1.03846	-1.5697	1.66482	-2.35458	2.49002	-3.13946	3.31769	-0.735019	1.1353	-1.36579	1.95439	-2.11701	2.77795	-2.88962	3.60342	5.868	12.03	8	1	1	329.487	1	0
6857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	-2.33065	1.37482	-2.4526	2.05582	-2.75562	2.8926	-3.46737	3.7641	-0.846406	1.22447	-1.70726	1.95629	-2.57338	2.81052	-3.44194	3.69077	-0.82583	1.18765	-1.56086	2.07201	-2.39998	2.96221	-3.25983	3.85484	4.238	25.36	7	2	0	272.392	1	0
6769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	1	1	0	1	1	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	-2.39876	2.68509	-2.52667	2.96981	-2.76955	3.41549	-3.32099	4.12245	-0.817542	1.28062	-1.64267	2.06224	-2.47078	2.95733	-3.30035	3.8747	-0.849407	1.19827	-1.61146	2.11179	-2.41413	3.03575	-3.22467	3.96323	4.321	144.08	13	12	0	666.723	0	0
6634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.12009	1.27255	-1.84383	2.02505	-2.65281	2.88148	-3.48987	3.75659	-0.767078	1.5386	-1.55863	2.37331	-2.3695	3.23356	-3.1963	4.10581	-1.07946	1.07342	-1.90657	1.89891	-2.75192	2.75677	-3.60577	3.62995	1.107	106.35	3	4	2	284.728	0	0
6234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.44584	1.67963	-1.7388	2.17744	-2.17818	2.75603	-2.70032	3.37167	-0.46926	1.26628	-1.05788	1.84585	-1.6829	2.48936	-2.32146	3.15199	-0.878585	0.71311	-1.50309	1.30604	-2.14685	1.96194	-2.79594	2.63232	-0.584	64.35	0	4	2	102.093	0	0
5966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.09231	2.17143	-2.23927	2.51888	-2.58721	3.06191	-3.19862	3.7572	-0.762059	1.28385	-1.5379	1.96837	-2.31892	2.74544	-3.10244	3.55905	-0.812594	1.03387	-1.4887	1.84623	-2.25702	2.67817	-3.03754	3.51586	5.498	59.08	19	8	0	556.792	0	1
5959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.45681	1.64066	-1.76647	2.13677	-2.26563	2.76674	-3.04407	3.53909	-0.772257	1.52008	-1.55306	2.1818	-2.33855	2.88473	-3.12705	3.62669	-0.858213	1.43335	-1.5088	2.0322	-2.19417	2.78723	-2.96565	3.58449	1.511	86.63	7	7	3	323.132	0	2
5770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	1	0	0	1	1	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	-2.39878	1.865	-2.52759	2.40217	-2.80668	3.19358	-3.32096	4.03949	-0.817542	1.25433	-1.64267	2.04356	-2.47078	2.93918	-3.30035	3.85482	-0.849352	1.19728	-1.60686	2.10892	-2.40841	3.03052	-3.21779	3.95541	3.862	117.78	10	10	0	608.688	0	0
5568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.53715	2.20543	-1.89038	2.52651	-2.52379	3.03909	-3.28538	3.72755	-0.787958	2.40117	-1.59711	2.67077	-2.41214	3.07882	-3.22962	3.6719	-0.83199	1.13084	-1.47523	1.96282	-2.27278	2.81231	-3.08596	3.66593	5.317	31.78	5	2	0	352.425	1	0
5566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.53717	2.20547	-1.89037	2.52688	-2.52377	3.04084	-3.28537	3.73182	-0.787958	2.40124	-1.59711	2.67125	-2.41214	3.08105	-3.22962	3.67925	-0.831991	1.13154	-1.47524	1.96492	-2.27278	2.81595	-3.08596	3.67118	4.96	35.02	5	3	0	407.505	1	0
5456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.39868	2.05548	-2.52669	2.35885	-2.76395	2.79658	-3.24255	3.46645	-0.769243	1.30482	-1.54442	2.0118	-2.32165	2.7779	-3.09991	3.56515	-0.897076	1.08319	-1.59313	1.86891	-2.33535	2.67462	-3.09088	3.48596	10.131	38.25	22	3	0	511.819	0	1
5452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.53701	0.969925	-1.89175	1.80038	-2.53249	2.64401	-3.29912	3.4922	-0.784307	1.13548	-1.59229	1.84069	-2.40599	2.66906	-3.22196	3.51421	-0.653909	1.13491	-1.43742	1.967	-2.24589	2.81468	-3.06009	3.66593	6.035	57.08	4	2	0	370.587	1	0
5440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	-1.53702	0.971237	-1.89165	1.80158	-2.5323	2.64556	-3.29887	3.49419	-0.784282	1.14269	-1.59221	1.84447	-2.40585	2.67262	-3.22176	3.51807	-0.653853	1.13467	-1.43737	1.96717	-2.24581	2.81535	-3.05995	3.66712	5.346	60.32	6	3	0	399.629	1	0
5405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.46781	1.11923	-1.74484	1.83049	-2.37191	2.64807	-3.15704	3.48606	-0.788755	1.09124	-1.57998	1.73746	-2.37195	2.57717	-3.16425	3.42533	-1.0279	1.13958	-1.59152	1.97252	-2.28368	2.81367	-3.03229	3.65859	7.105	43.7	9	3	2	471.685	1	0
5344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.8274	1.5321	-2.20118	2.13352	-2.7082	2.93542	-3.48505	3.79813	-0.767082	1.53873	-1.55861	2.37457	-2.36923	3.23686	-3.19544	4.11174	-1.07949	1.0681	-1.9068	1.89848	-2.75192	2.76357	-3.60526	3.64301	1.22	106.6	3	4	2	267.31	0	0
5340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.24824	1.25348	-1.84163	2.00855	-2.64915	2.86759	-3.48496	3.74218	-0.767062	1.53686	-1.55842	2.37076	-2.36865	3.22989	-3.19433	4.10082	-1.07905	1.06701	-1.90548	1.89068	-2.74986	2.7475	-3.6026	3.61963	0.708	121.7	3	4	2	255.324	0	0
5337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.36124	1.32377	-1.90341	2.07595	-2.67946	2.9501	-3.5175	3.84618	-0.787911	1.53731	-1.62045	2.37419	-2.46966	3.24067	-3.32642	4.1233	-1.07926	1.09954	-1.90684	1.96531	-2.75354	2.85749	-3.60971	3.76001	1.903	106.35	3	4	2	300.343	0	0
5335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.42279	1.22972	-1.99388	2.02015	-2.67818	2.88823	-3.49771	3.77297	-0.767078	1.54002	-1.5586	2.37864	-2.36925	3.24519	-3.19556	4.12528	-1.07905	1.09136	-1.90551	1.94156	-2.75007	2.81856	-3.6031	3.70672	2.569	98.39	4	4	2	314.37	0	0
5332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.31995	1.46117	-2.44501	2.13003	-2.69526	2.92751	-3.49004	3.78514	-0.767077	1.5371	-1.55862	2.37161	-2.36951	3.23194	-3.19636	4.10449	-1.07918	1.07295	-1.90613	1.89962	-2.75135	2.75851	-3.60511	3.63256	0.828	115.58	4	5	2	280.309	0	0
5329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.92397	1.3967	-2.2861	2.08734	-2.77097	2.90795	-3.48703	3.77307	-0.767073	1.53856	-1.55851	2.37353	-2.3689	3.23414	-3.19477	4.10675	-1.07902	1.07054	-1.90534	1.9005	-2.74961	2.76166	-3.60227	3.63674	1.186	106.6	3	4	2	253.283	0	0
5328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.12353	1.35265	-1.83976	2.03044	-2.64714	2.88164	-3.48279	3.75594	-0.767062	1.53953	-1.55842	2.37627	-2.36865	3.2385	-3.19434	4.11235	-1.07905	1.06794	-1.90547	1.89519	-2.74986	2.75575	-3.60261	3.63092	1.023	134.59	3	4	2	270.339	0	0
5323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.31961	1.76174	-2.44349	2.28238	-2.70346	3.0288	-3.48888	3.85453	-0.767077	1.53755	-1.55864	2.37329	-2.3696	3.23548	-3.19663	4.11021	-1.07916	1.07721	-1.90605	1.90879	-2.75126	2.77174	-3.60508	3.64903	1.471	124.81	5	6	2	310.335	0	0
5318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.68511	1.09707	-2.08097	1.80476	-2.60327	2.62743	-3.18902	3.45987	-0.780172	1.30422	-1.57191	2.01528	-2.36683	2.78527	-3.16306	3.58098	-0.647584	1.23737	-1.32164	2.00465	-2.10288	2.83727	-2.89561	3.67487	6.999	43.12	6	0	0	397.758	1	0
5215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.24837	1.45631	-1.84172	2.03544	-2.64811	2.87914	-3.48449	3.75122	-0.767062	1.53795	-1.55845	2.37293	-2.36891	3.23284	-3.19512	4.10432	-1.07941	1.06614	-1.90698	1.88678	-2.75272	2.74121	-3.60681	3.6121	0.185	106.35	3	4	2	250.283	0	0
